title,label,Prediction
VIDEO: Journalist Shot by Militarized Police at Standing Rock While Conducting an Interview,1,1
New PAN report warns of global contamination of health damaging glyphosate,1,1
Todd Rundgren: ’If You’re a Trump Supporter Don’t Come to My Show’,0,0
It’s Not About The Donald It’s About Democracy - Breitbart,0,0
A Worry on the Right That Trump’s Conservative Acts Are Fleeting - The New York Times,0,0
RIP - Leonard Cohen Dead at 82 : Information,1,0
Harry Belafonte: ‘Movements Don’t Die’ - The New York Times,0,0
Single Family Housing Starts Surge Before Long Winter of Our Discontent,1,1
Arizona: Poster Child for ObamaCare’s Failures,1,1
Anti-Brexit Meddler Gina Miller Poses Outside the Houses of Parliament,1,1
Burning Fall Leaves Is Extremely Toxic For The Body & Planet,1,1
Fitton: Veteran Prosecuted for Posting American Flag on Veterans Affairs Center Fence on Memorial Day - Breitbart,0,1
SHOCK STATEMENT: Anthony Weiner SPEAKS Drops LEGAL NUKE On Hillary,1,1
Airbag Propellant Bound for Takata Factory Detonates en Route - The New York Times,0,0
Want Co-Workers to Vote Your Way? Then Stop Pestering Them - The New York Times,0,0
Liberal Activists Demand Russia Investigation Trump Impeachment at ’March for Truth’ - Breitbart,0,1
NC School District Fights to Keep Pro-Transgender Message in First-Grade Curriculum - Breitbart,0,0
Re: Jury Nullification,1,1
Obama Says He Would Have Defeated Trump for a Third Term - The New York Times,0,0
Hillary Clinton Crashes Tribeca Film Festival,0,1
Four Simple Reasons Why the Global Elite Hate Russia,1,1
Friday Mailbag: Mar-a-Lago Assassins Migrants and Drugs - The New York Times,0,0
Hillary Clinton’s Exploits in McCarthyism,1,1
Comment on This godless shrieking malcontent… This walking cadaver. by Leeann Springer,1,1
Singer at All-Star Game Adds ‘All Lives Matter’ to Canadian Anthem - The New York Times,0,0
Walmart to Create 10 000 Retail Jobs 24 000 Construction Jobs,0,0
This Is Where It Gets Interesting – We’ve Never Seen Such A Run On Fractional Reserve Gold & Silver | Andrew Maguire,1,1
US Plan C in Syria: Make Al Qaeda Central The New Capital,1,1
Social Justice Attorney Andrea Burton: Jailed for Refusing to Remove Black Lives Matter Lapel Pin,1,1
The Modern History of ‘Rigged’ US Elections,1,1
Mitch McConnell Sees ‘High Level of Satisfaction’ With Trump Administration - The New York Times,0,0
Amid Opioid Overdoses Ohio Coroner’s Office Runs Out of Room for Bodies - The New York Times,0,0
Front-Page Editorials Aim to Soothe the Grief-Stricken - The New York Times,0,0
Juror explanation for Ammon Bundy verdict,1,1
NBC Local News Accidentally Posts US Election Results a Week Early Shows a Clinton Win ,1,1
Tesla Has Something Hotter Than Cars to Sell: Its Story - The New York Times,0,0
Dr. Denton Cooley Whose Pioneering Heart Surgery Set Off a 40-Year Medical Feud Dies at 96 - The New York Times,0,0
Academy Awards James Comey: Your Tuesday Evening Briefing - The New York Times,0,0
Western-led operation against ISIS a spectacle – Serbian President Nikolic,1,1
For Trump’s Nominees a Billionaires’ Guide to Running the Government - The New York Times,0,0
Store Owner Fights Back Fatally Shoots Two Robbery Suspects Wounds Third - Breitbart,0,0
Rockefeller Foundation Picks Rajiv J. Shah a Trustee as President - The New York Times,0,0
القبض على الموناليزا الأفغانية بباكستان - RT Arabic,1,1
Study: Americans fear corrupt government officials more than anything,1,1
SERIOUSLY!? WaPo columnist’s lecture to FBI Director Comey about ‘news business’ falls on its face,1,1
Sex and the Presidential City,1,0
Aetna CEO on Obamacare: Young People Will Choose Beer First | Politics,1,0
The Irresistible Style of Emma Stone - The New York Times,0,0
Former US Intelligence Chief Admits Obama Took Willful Decision to Support ISIS Rise,1,1
Fake Scandal: Any Senator or Government Official Can Pull Money from a Blind Trust Without Ever Telling Anyone - Breitbart,0,0
How to Predict Gentrification: Look for Falling Crime - The New York Times,0,0
Southern California Fire Flared Up at 5 Acres. A Day Later It Covered 25 000. - The New York Times,0,0
Welcome Back to a Bipolar World Courtesy of a Moscow-Beijing-Tehran Axis - Federico Pieraccini,1,1
Trump: ’We’re Doing Very Well in Iraq ’ U.S. Troops ’Fighting Like Never Before’,0,0
As The Monetary Madness Continues What Is Happening Is Stunning…,1,1
Breitbart News Releases e-Book: ’The First 100 Days of Trump’,0,0
Four Prominent Suffragist Grave Sites in the Bronx Anticipating a Surge in Visitors This Election Day - The New York Times,0,0
Immigration Milo Yiannopoulos: Your Tuesday Evening Briefing - The New York Times,0,0
Former Egyptian Ambassador: Trump Should Undo Obama’s Sponsorship of Muslim Brotherhood,0,0
UMass students hold ‘sh*t-in’ for gender-neutral bathrooms,1,1
Jury Deadlocks in Trial of Ex-Officer in Killing of Unarmed Black Driver in Cincinnati - The New York Times,0,0
North Korean Leader’s Top Enforcer Is Now the One Getting Purged - The New York Times,0,0
Florida: Taco Trucks Used to Lure Democrat Voters to Polls,1,1
Devin Nunes to Step Aside From House Investigation on Russia - The New York Times,0,0
Re: We Are Being Set Up For Higher Interest Rates A Major Recession And A Giant Stock Market Crash,1,1
The Trump Ploy,1,1
G.O.P. Plans Immediate Repeal of Health Law Then a Delay - The New York Times,0,0
Saving Refugees on the Mediterranean: a Luxury Yacht With a New Purpose - The New York Times,0,0
WikiLeaks Podesta Emails Confirm Hillary’s Health Issues,1,1
Anna Kendrick: Movie Star. Twitter Star. Ready for More. - The New York Times,0,0
Rigging the Election – Video IV: Democrat Operatives Willfully Accepting Illegal Foreign Donations,1,1
U-M’s New ‘Chief Diversity Officer’ Will Collect $385 000 per Year,1,1
Zsa Zsa Gabor Actress Famous for Her Glamour (and Her Marriages) Dies at 99 - The New York Times,0,0
Pursuing a Dream in Film With Tips From Spike Lee - The New York Times,0,0
#TrumpProtest: Communists Mobilize To Disrupt President-Elect Trump’s Inauguration,1,1
Indians Rush Frantically to Launder Their ‘Black Money’ - The New York Times,0,0
SONEG El Mundo Today 2×09: ¿Eres demasiado amable?,1,1
Death Spiral: Aetna Exits Obamacare Exchanges Citing $700 Million in Losses - Breitbart,0,0
Judge Jeanine: Comey ’Addicted to Drama ’ Downfall Was His ’Hubris’ - Breitbart,0,0
PINKERTON: The Fate of Obamacare in the Trump Era -- What the Middle Class Wants It Will Get,0,0
Spike Lee: Hillary Clinton Thought She Was ’Entitled’ to the Presidency,0,0
Trump Meets With Al Gore on Climate Change While House G.O.P. Rebuffs Tariff Plan - The New York Times,0,0
Processed red meat found to sort you out,1,0
Iran and Boeing Sign $16.6 Billion Deal on Sale of 80 Aircraft - The New York Times,0,0
PressTV-NATO pushes military buildup plans near Russia,1,1
Inspired by the U.S. West Africans Wield Smartphones to Fight Police Abuse - The New York Times,0,0
Mary Jo White to Step Down as S.E.C. Chief - The New York Times,0,0
She Drank a Gallon of Water/Day for a Month and Now She Looks 10 Years Younger,1,1
Feminist Camille Paglia Slams Clinton,1,1
Lula and Simba Last Surviving Animals at Mosul Zoo Have Been Rescued - The New York Times,0,0
Oroville Is a Warning for California Dams as Climate Change Adds Stress - The New York Times,0,0
House Passes Bill To Repeal and Replace Post-Crisis Wall Street Rules - Breitbart,0,0
Inside ‘Bill Clinton Inc.’: Hacked Memo Shows Intersection of Clinton Profits and Charity,1,1
This picture of three dads feeding their babies is more funny than cute,1,1
TV Exec: NBC Made ‘Fundamental Mistake’ Thinking Megyn Kelly Was ‘Superstar’ - Breitbart,0,0
How to make your home feel welcoming,1,0
Firebombs and Accusations Fly in ‘Ruthless’ Election Campaigns in Mexico - The New York Times,0,0
Fast Food Worker Who Allegedly Put Menstrual Blood on Customer’s Hamburger Turns Herself In,0,0
U.S. Immigration Policy Helped Grow India’s Economy Says Study,0,0
German Man Convicted for Attack on Migrant Home,0,0
Watch: Trump Wishes Former FBI Director James Comey ’Luck’ in Senate Testimony - Breitbart,0,0
Aleppo fighters demand $300 for exit via humanitarian corridors,1,1
New Solar Panels Pull Drinking Water From The Air Because Clean Water Is A Human Right,1,1
Vatican Hires Lawyers to Protect Pope’s Image,0,1
DEVELOPING: FBI Reopens Investigation into Clinton Emails After New ‘Pertinent’ Evidence Discovered,1,1
Data Points to Rapid Loss of Control Aboard EgyptAir Jet - The New York Times,0,0
Popular Theme Park Water Ride Malfunctions… Ends In Brutal Death Of 4 Patrons,1,1
Donald Trump May Not Deliver on Campaign Promises,1,1
Sinister Siblings From ‘The Great Comet’ Go to Fashion Week - The New York Times,0,0
Former US State Dept Official: US Intelligence Community Has Started a Counter-Coup Against the Clintons ,1,1
Voters in Thailand Endorse Military’s Proposed Constitution - The New York Times,0,0
Стала известна возможная причина взрыва дома в Рязани,1,1
Joe Joseph Warns: There Will Come A Time When It’s Too Late And You’ll Be Begging To Have Your Old Life Back ,1,1
SCOTUS Refuses to Hear Texas Voter ID Case -- For Now,0,0
O’Donnell: ’You Only Live Once’ -- The Man of Forlorn Hope,0,0
Carter Reveals Upgrades To US Long Range Rocket,1,1
Mosul will not be taken ISIS will not be destroyed,1,1
A $1 000 Day in Tokyo for $100 - The New York Times,0,0
Chicago Cubs Crowned the Lords of Windy City,1,1
C.D.C. Reports 234 Pregnant Women in U.S. With Zika - The New York Times,0,0
2:00PM Water Cooler 11/1/2016,1,1
Twitter Confirms Shadowbanning with ’Account Limiting’,0,0
Aid Convoy Is Hit in Syria as Cease-Fire Falters and Bombings Resume - The New York Times,0,0
5 Reasons to Consume this Every Day,1,1
Hot-Air Balloon Crash in Texas Kills 16 Officials Say - The New York Times,0,0
World Heaves Sigh of Relief after Trump’s Victory,1,1
Kaine says Clinton would seek updated war-making powers,1,0
Is Traditional Polling Underselling Donald Trump’s True Strength? - The New York Times,0,0
‘Suplex’ in Chinese? Professional Wrestling Tries a Big New Market - The New York Times,0,0
5 Fort Hood Soldiers Dead and 4 Missing in Texas Floods - The New York Times,0,0
God Has Hidden This For 2 000 Years.,1,1
FRANCE: Police are under siege in Muslim migrant areas in and around Paris also known as NO-GO Zones ,1,1
Och-Ziff to Pay Over $400 Million in Bribery Settlement - The New York Times,0,0
U.S. Funding for Fighting Zika Virus Is Nearly Spent C.D.C. Says - The New York Times,0,0
Canadian Foreign Minister to Highlight Peacekeeping at Paris Conference,1,1
Trans Student to MILO: ’You’re Not Gay Anymore’ ’You Have Never Been One of Us’ - Breitbart,0,0
Coincidence? Massive Solar Event Scheduled for Election Night… And Potential Impending Disaster,1,1
’Anti-Fascists’ Crash Nationwide Protests Against Sharia Law - Breitbart,0,0
NYE in Dortmund: 1000-Man Mob Attack Police Set Church Alight,0,0
Architecture is More Than a Clever Arrangement of Bricks: This Man Transforms it Into a Healing Process,1,1
Donald Trump Accused of Failure at not being President for a Week,1,1
Comment on This is My Second One — Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,1,1
Ron Paul on ISIS: Mortal Threat or Paper Tiger?,1,1
Diary of a Cruise Season - The New York Times,0,0
Only Geniuses & Schizophrenics Can Pass This 3 Question Quiz! - David Avocado Wolfe - DavidWolfe.com,1,1
Report: Colin Kaepernick to Stand for National Anthem in 2017 - Breitbart,0,0
ObamaCare on the Brink,1,1
Report Rebuts Russia’s Claims of Restraint in Syrian Bombing Campaign - The New York Times,0,1
Righting Wrongs and Generating Attention for Art of the African Diaspora - The New York Times,0,0
NASA and FEMA Rehearse for the Unthinkable: An Asteroid Strike on Los Angeles - The New York Times,0,0
Mall Attack Threat Linked to Islamic State Minister Confirms,0,0
Frank Deford Ends NPR Sports Commentaries After 37 Years - Breitbart,0,0
Comedy Central Cancels Larry Wilmore’s Late-Night Show - The New York Times,0,0
Flood Rips Through Historic Maryland Town Killing at Least 2 - The New York Times,0,0
‘McCarthyism’ Rides Again. And It s Again Poisoning the Foundations of a Free Society in the US - Justin Raimondo,1,1
Young musicians from France at Motorola funeral share their emotions at the Saur Mogila Memorial,1,1
 He is a pig says morbidly obese and tattooed model while wearing a ‘Dump Trump’ T-shirt in Times Square – BARE NAKED ISLAM,1,1
How Secure is Your Cellphone ??,1,1
The Guide to Being an Airbnb Superhost - The New York Times,0,0
3 Year Old Son of Singer Michael Bublé Diagnosed With Cancer,1,1
The Trans-Pacific Partnership is dead Schumer tells labor leaders,1,0
Why Corporate America Is Leaving the Suburbs for the City - The New York Times,0,0
Comment on Understanding Misleading Food Labels: An Infographic Breaks Down Which Foods They’re Used On & What They Mean by Understanding Misleading Food Labels: An Infographic Breaks Down Which Foods They’re Used On & What They Mean – Collective Evolution - walkertecharts.com,1,1
Have Skin Problems? Take Vitamins… [w/ Infograph],1,1
Earth’s Magnetic Field is Collapsing — Are the Poles About to Switch?,1,1
Is it possible that Saudi King be tried in US courts by JASTA Law?,1,1
Stephen Hawking: Mankind Will Have to Populate Another Planet Within 100 Years to Survive - Breitbart,0,0
Obamas Make Book Deal With Penguin Random House - The New York Times,0,0
Trump is The Lesser Evil Because Hes Such a Narcissist :,1,1
‘Solar Winds’ Spur Geomagnetic Storm That May Affect Power,1,1
Life: After 55 Years Of Research Jane Goodall Shares Her 6 Most Fascinating Discoveries About Chimpanzees,1,0
Storm That Roared Through the South Sweeps Into the Northeast - The New York Times,0,0
Trump Taps Hollywood’s Mnuchin for Treasury and Dines With Romney - The New York Times,0,0
Rand Paul on Unmaskings: ’We Can’t Live in Fear of Our Own Intelligence Community’ - Breitbart,0,0
Bathroom Case Puts Transgender Student on National Stage - The New York Times,0,0
Obama on Dallas: No Reprise of ’60s Racial Strife - The New York Times,0,0
SONEG El Mundo Today 2×11: ¿Hasta qué punto es necesaria la electricidad?,1,1
Indy 500 Drivers Scott Dixon and Dario Franchitti Robbed at Gunpoint at Indianapolis Taco Bell,0,0
Photos: Islamic State Says It’s Again Deploying Drones in Mosul,0,0
Ireland’s Prime Minister in Crisis Over Case of Police Whistle-Blower - The New York Times,0,0
Evidence Scrubbed Accounts Suspended As Citizen Researchers Delve Into the Hell That is Pizzagate ,1,1
Hillary Arrives At Rally Makes One Weird Move That Left Onlookers Puzzled,1,1
15 Foods That Contain The Mother Of All Antioxidants,1,1
Taking Refuge in Dollar Could Expose World Economy to New Perils - The New York Times,0,0
Parents of Terror Victim Sue Chicago-Area Palestinian Groups to Collect Jury Award,0,0
Livewire: 89th Annual Academy Awards,0,0
BOMBSHELL AUDIO: Hillary Clinton Herself Recorded Calling for Rigging Election,1,1
A Reunion 21 Years in the Making - The New York Times,0,0
Avoiding the Dreaded Middle Seat May Now Cost You - The New York Times,0,0
Ernie Els: ‘We Would Not be Playing For the Money We Play For If It Wasn’t For Tiger’ - Breitbart,0,0
Comment on What’s that strange lump embedded in Hillary Clinton’s face? by mildred.kraus,1,1
Rachel Maddow: Trump ’Totally’ Could Have Leaked His Own 2005 Tax Return - Breitbart,0,0
Football Follies 2016: NCAA Week 9,1,0
Palestinians say ‘oui’ to Paris peace conference after Israel balks,1,1
If they don’t want to break up families why do the encourage unaccompanied minors? ,1,1
Indian Software Mogul: Hire Americans Now Because Trump Opposes H-1B Outsourcing Visas - Breitbart,0,0
Police: Engaged Boston Doctors Murdered in Penthouse - Breitbart,0,0
Mexican Governor Fighting U.S. Extradition for Cartel Case,0,0
Cyprus Fears Russian Meddling in Its Settlement Talks - The New York Times,0,0
Attkisson’s Feb 19 ’Full Measure’ Investigates VA Contractor Accused of Cheating Veterans - Breitbart,0,0
The Art of Flavor at Flora Bar in the Met Breuer - The New York Times,0,0
REVEALED: Town in the heart of Europe where ONLY Arabic can be spoken and Arabs can live,1,1
MILO: Trump Slims Down Lena Dunham. Is There Anything He Can’t Do? - Breitbart,0,0
Trump Calls for Investigation into the Clintons’ Russian Ties,0,1
SHOCK: NYT Goes Gutter… Accuses Trump of Victimizing Little Girl,1,1
Sisi: Israeli-Palestinian Deal A Top Priority for Egypt,0,0
VIDEO : Watters World Interviews Delicate NYC Snowflakes Post-Election,1,1
UN failed to organize evacuation of civilians from rebel-held Aleppo,1,1
The Lethal Gaps in How the Supreme Court Handles the Death Penalty - The New York Times,0,0
Like a good little sharia-compliant female Prince Charles’ wife Camilla removes her shoes to enter a mosque in Abu Dhabi but the Prince of Wales keeps his shoes on,1,1
And Then There Was Trump - The New York Times,0,0
Activists Urging Obamacare Supporters to Mail Ashes of Dead People to Congress,0,0
WIKILEAKS WARNS IT IS LAUNCHING PHASE THREE OF ITS ELECTION COVERAGE,1,1
2:00PM Water Cooler 10/26/2016,1,1
The Choose-Your-Own-News Adventure - The New York Times,0,0
For Anne Holton Tim Kaine’s Wife Elite Circles Are Old Turf - The New York Times,0,0
Trump Appears to Side With Assange Over Intelligence Agencies’ Conclusions - The New York Times,0,0
REPORT: Leakers Found Inside White House Trump Will Be Firing - Breitbart,0,0
Harry Reid and Koch Brothers Wage Proxy War for a Nevada Senate Seat - The New York Times,0,0
Michael Moore’s ‘Morning After To-Do List’ Is Going Viral – Maybe This Time We Will Listen,1,1
After Drug Tests Is Anyone Left in the Weight-Lifting Room? - The New York Times,0,0
Übrige Wrestler überlegen wann sie Tim Wiese endlich sagen sollen dass alles abgesprochen ist,1,1
Al Gore Made Nearly $200 Million from the Global Warming Scam — Likely to Become the World s First Carbon Billionaire ,1,1
Survival of Sears and Kmart Is in Doubt Owner Warns - The New York Times,0,0
Economists Are Losing Their Minds At Trump’s Plan To Get 3% Economic Growth Again - Breitbart,0,0
The USA Era (1945 - 2008) in Retrospect,1,1
Bob Dylan Wins Nobel Prize Redefining Boundaries of Literature - The New York Times,0,0
That Old Phone Trump Uses for Twitter Could Be an Opening to Security Threats - The New York Times,0,0
Baby with Down syndrome lands modeling gig,1,1
Obama White House legacy at stake a President Trump could nullify all of Obama’s executive orders,1,1
One in Every 137 Teenagers Would Identify as Transgender Report Says - The New York Times,0,0
Kenya’s Collective ‘Uh-Oh’: Another Election Is Coming - The New York Times,0,0
Berkeley College Republicans Call Bullsh*t on Free Speech Celebrations,1,1
Train Crash in Italy Leaves at Least 25 Dead and Dozens Injured - The New York Times,0,0
Selected Not Elected: The Election Has Been Stolen,1,1
Obama Climate Plan Now in Court May Hinge on Error in 1990 Law - The New York Times,0,0
Trump Accuses Clinton of Guiding Global Elite Against U.S. Working Class - The New York Times,0,0
Russia or the Neocons: Who endangers American democracy? | OffGuardian,1,1
Iran to Bar American Wrestling Team From World Cup - The New York Times,0,0
Here s The Trump Ad Hillary is SUING to Stop; Watch It Before It s GONE | The Federalist Papers,1,1
Home but Not Home: Four Generations of an Ethnic Korean Family in Japan - The New York Times,0,0
Doomsday Clock Moves Closer to Midnight Signaling Concern Among Scientists - The New York Times,0,0
Trump Throws A Fit When Asked Why He Is Promoting His Hotel Instead Of Campaigning,1,1
Donald Trump Nikki Haley Jo Cox: Your Wednesday Evening Briefing - The New York Times,0,0
The Political and Cultural Richness of Kashmiriyat,1,1
Jordan Frees Soldier Who Killed 7 Israeli Schoolgirls in ’97 Rampage - The New York Times,0,0
Palme d’Or Goes to a Ken Loach Film at Cannes - The New York Times,0,0
Monitoring May Have ‘Incidentally’ Picked Up Trump Aides House Member Says - The New York Times,0,0
Slovenia Adds Water To Constitution As Fundamental Right For All People,1,1
Von wegen Staatsbesuch: Barack Obama ist ganz eindeutig auf Wohnungssuche,1,1
Angry Town Hall Meetings on Health Care Law and Few Answers - The New York Times,0,0
Obamacare 2.0 Guts Enforcement Gives Illegal Aliens Health Care Through Identity Fraud - Breitbart,0,1
Democrats See Opening in Tax Overhaul Fight: Trump’s Own Deductions - The New York Times,0,0
THE END GAME closes in on the Clintons as the deep state turns… massive collection of criminally damning evidence about to be revealed that will bring down the Clinton crime family forever,1,1
Sandy Hook Promise Rakes In $6 Million (VIDEO),1,1
Texas Dem Arrested for Alleged DWI after Safe Driving Seminar,0,0
Places to Put Your Hands Together - The New York Times,0,0
Lower Yields and Agropoisons: What is the Point of GM Mustard in India?,1,1
Travel Ban Dampens Persian New Year Celebration - The New York Times,0,0
UP IN ARMS: Trump Nation Absolutely Rejects Mitt Romney For Secretary Of State Pick,1,1
A Call For Unity,1,1
Comment on 7 Photos That Capture Shocking Differences In Social Classes (IMAGES) by para para dinle,1,1
Donald Trump Recognizes American Tourist Killed In London Terror Attack,0,0
Trump: Government ’Involves Heart ’ Business Does Not - Breitbart,0,0
Sparkling and Blighted Convention Cities Spotlight Ignored Urban Issues - The New York Times,0,0
Alabama Governor Appoints Luther Strange to Replace AG Jeff Sessions in Senate - Breitbart,0,0
Megyn Kelly Soon To Be Out-Judge Jeanine Is In At Fox News,1,1
’Hot Mugshot Guy’ Is Now Super-Rich Living in Mansion,0,0
Social Media Got You Down? Be More Like Beyoncé - The New York Times,0,0
Trump Couple Now White House Employees Can’t Escape Conflict Laws - The New York Times,0,0
Amazon Is Quietly Eliminating List Prices - The New York Times,0,0
WARNING IOWA! List of Socialists running as Democrats,1,1
Blue State Blues: Trump’s First 100 Days in Historical Perspective - Breitbart,0,0
DeepStateGate: Trump Ends the Wiretapping Innuendo Game by Dealing Himself In - Breitbart,0,0
Michelle Obama Rips ’Partisan’ Critics of Her ’Let’s Move’ Campaign - Breitbart,0,0
Mormons’ Distaste for Donald Trump Puts Utah Up for Grabs - The New York Times,0,0
‘UFO’ Spotted Over Vienna Frightened Onlookers Call Police,1,1
Oklahoma Man Is Charged With Killing Lebanese-American Neighbor - The New York Times,0,0
EU Politicians are Convinced that Tanks are the Best Remedy for Social Disparity | New Eastern Outlook,1,1
An Alternative Form of Mental Health Care Gains a Foothold - The New York Times,0,0
World’s Hottest Hole: Iceland to Harness Molten Magma for Electricity Could Power 50 000 Homes,1,1
‘Duck Dynasty’ Legacy: Real Fake and Upfront About It - The New York Times,0,0
Silicon Valley Finds Trump’s Disruption Unwelcome - The New York Times,0,0
Portugal Detains Former C.I.A. Officer Sought by Italy - The New York Times,0,0
Hillary Clinton told a black radio host that rappers have influenced her fashion sense,1,1
On a Design Mission in Mississippi - The New York Times,0,0
The Secret to Good Toast? It’s Your Freezer - The New York Times,0,1
For Those Keeping Score American Women Dominated in Rio - The New York Times,0,0
Woman Rescues Dying Cat And Now He Is Unrecognizable (In A Good Way),1,1
Watch: The 5 Most Ridiculous Celebrity Freak Outs In Response To Trump’s Win,1,1
ESPN’s Historic Setback: Celebrate It but Not for Too Long - Breitbart,0,0
James Comey Denied Leaking Under Oath — Days Before Leak from One-on-One Dinner with Trump,0,0
40-Year Sentence Handed Down in Kidnapping Case Police Called a ’Hoax’ - Breitbart,0,0
How Do You Tell a Better Story in Sports? - The New York Times,0,0
Why isnt observer evidence like eyewitness accounts counted as evidence for UFOs?,1,1
Exposed: AT&T Has Been Working With Washington to Spy on Americans for Years,1,1
Satisfaction and Fear of Reprisals in Syria After Missile Strike - The New York Times,0,0
Why Can’t My BFF and My New Boyfriend Get Along? - The New York Times,0,1
Hidden Cam: Soros-Funded Media Matters Brags How They Got Roger Stone Banned From TV,1,1
Second Avenue Subway’s Arrival Brings Fear That Rents Will Soar - The New York Times,0,0
Women Suspected in Killing of Kim Jong-nam Are Charged - The New York Times,0,0
 Got tricked into clicking on a site that sells Twitter followers where I had this conversation with the owner ,1,1
The Adults a Medicaid Work Requirement Would Leave Behind - The New York Times,0,0
Investors Intelligence Says Here Is The Key To A Turnaround In Gold & Silver!,1,1
Students Denounced as ’Racist’ For Wearing Red White and Blue Clothing at Basketball Game - Breitbart,0,0
Walter Hautzig Pianist Whose Talent Helped Him Flee Nazis Dies at 95 - The New York Times,0,0
AMERICA CELEBRATES: Stock Market Average Sets New Record For Businessman President Trump,1,1
17 Colombian Nationals Arrested for Burglarizing Houston Communities,0,0
Generation Adderall - The New York Times,0,0
Thousands Of Insect Rights Activists Protest I’m A Celebrity Get Me Out Of Here,1,1
Uber Defies California Regulators With Self-Driving Car Service - The New York Times,0,0
Bob Dylan’s Nobel Prize: A Podcast Discussion - The New York Times,0,0
NATO US And UK Assemble Largest Troop Buildup On Russian Border Since Cold War,1,1
Soldier Headed Home from Deployment Says United Airlines Charged Him $200 for ’Overweight’ Military Bag,0,0
A Tradition of Forgetting Indian Rights,1,1
YouTube Reinstates MILO’s Livestream Morning After Event - Breitbart,0,0
If You Dress Like An Attention Whore At Work Expect To Be Treated Like One,1,1
Farage to act as go-between for Trump and nearest Domino’s,1,1
Американо-корейские отношения и новый президент США | Новое восточное обозрение,1,1
Who Is Elena Ferrante? Supporters Say NOYB - The New York Times,0,0
Homeschoolers Revolt Against Republican School Choice Bill - Breitbart,0,1
Coal Miners Hope Trump’s Order Will Help. But Few Are Counting on It. - The New York Times,0,0
Podesta Emails: Memo Reveals Clinton Campaign’s Plan To Coordinate With DNC,1,1
WikiLeaks: Confirms Hillary Sold Weapons To ISIS,1,1
Furious parents slam ‘damaging’ BBC sex change show aimed at six-year-olds,1,1
DONALD TRUMP CLOSES GAP WITH HILLARY CLINTON IN MICHIGAN,1,1
 Scary Stories In 5 Words are terrifying tales for people short on time,1,1
Americans Rate Trump’s Inauguration Speech Positively Favorability Jumps Seven Points,0,0
‘I’ve Become a Racist’: Migrant Wave Unleashes Danish Tensions Over Identity - The New York Times,0,0
Apparently Donald Trump has already activated the ‘reset button’ with Russia,1,1
The Playboy Mansion Has a Buyer: A Twinkie King - The New York Times,0,0
How Egypt’s Activists Became ‘Generation Jail’ - The New York Times,0,0
House G.O.P. May Seek to Punish Democrats for Gun Control Sit-In - The New York Times,0,0
Report: Susan Rice Ordered ’Spreadsheets’ of Trump Campaign Calls - Breitbart,0,0
Surprising Progress in Newtown Families’ Suit Against Maker of the AR-15 Rifle - The New York Times,0,0
Alleged ‘Hidden’ NBC News Site Prepares To Announce Hillary Clinton Victory Before Election,1,1
Tony Blair considering return to politics because that’s what happens in 2016,1,1
Little Is Off Limits as Donald Trump Plans Attacks on Hillary Clinton’s Character - The New York Times,0,0
Americans never let them put voting machines for you the election will be rigged,1,1
Voting Against Peace in Colombia,1,0
California Proposes to Tax Space Travel - Breitbart,0,0
As Anger at O’Reilly Builds Activists Use Social Media to Prod Advertisers - The New York Times,0,0
Wikileaks Confirming Clinton Was Complicit in the Murder of Ambassador Stevens- The CSS Printed This Allegation Four Years Ago,1,1
Ohio Colleges Demand Students Remain Defenseless Despite Campus Carry Law - Breitbart,0,0
Republicans Who Warned of Dithering on Ebola Now Hesitate on Zika - The New York Times,0,0
The Word a Headline Didn’t Need - The New York Times,0,0
BREAKING: Riot Police Set Up To Raid & Evict Standing Rock Protesters,1,1
MILO to UC Berkeley: ’I’ll Be back’ - Breitbart,0,0
Cartel Massacres Rampant Corruption Taint Mexican Border State Elections,0,0
How to Have a Dinner Party: Friends Not Required - The New York Times,0,0
‘Trump’s election heralds coming of Messiah’ says Deri,1,1
Angst Simmers in Washington as Trump Presidency Nears - The New York Times,0,0
Prof: Canoes reek of genocide white privilege,1,1
With Dogs It’s What You Say — and How You Say It - The New York Times,0,0
Chelsea Manning to Remain on Active Duty Receive Free Health Care after Release - Breitbart,0,0
Thomas Pyle: Scraping Paris Deal ‘One of the Single-Most Important Decisions’ Trump Has Made,0,0
Assange Claims ‘Crazed’ Clinton Campaign Tried to Hack WikiLeaks,1,1
Alissa Rubin 2016 Pulitzer Winner Reports From the Front Lines - The New York Times,0,0
David Frum: Hillary is a Patriot Who Will Protect the Constitution,1,1
Jeff Sessions Snapchat Palmyra: Your Thursday Evening Briefing - The New York Times,0,0
Trump Links C.I.A. Reports on Russia to Democrats’ Shame Over Election - The New York Times,0,0
CARTEL TERROR: Gunmen Open Fire on Crowd in Mexican Resort Town,0,0
Bargain-Hunting Frenzy Threatens Traditional Department Stores - The New York Times,0,0
Dallas Gunman Had Plans for Wider Attack Police Say - The New York Times,0,0
House Republicans Shocked to Learn 18th Time s Isn t A Charm,1,1
Bypassing Stigma to Take Care of Herself and Her Daughter - The New York Times,0,0
EPIC: New Yorker’s Hillary Themed Haunted House Has Libs Absolutely Furious,1,1
The View From Syria as a Cease-Fire Takes Effect - The New York Times,0,0
Mistrial for South Carolina Officer Who Shot Walter Scott - The New York Times,0,0
