Title,True Label,DT Prediction,NB Prediction,RFC Prediction,SVM Prediction
Quảng Xương: Ghi nhận những ngày đầu thực hiện cao điểm đảm bảo an toàn giao thông cho lứa tuổi học sinh,0,0,0,0,0
Ngày mai thông xe một nhánh hầm chui Nguyễn Văn Linh - Nguyễn Hữu Thọ người dân đi lại ra sao?,0,0,0,0,0
Giá xăng giảm hơn 700 đồng/lít từ chiều nay,0,1,0,0,0
Từ 15/11 phân loại các đơn vị sự nghiệp công lập thuộc ngành lĩnh vực y tế theo 3 tiêu chí,0,0,0,0,0
Thủ tướng Phạm Minh Chính dự Hội nghị Cấp cao ASEAN lần thứ 44 45,0,1,0,0,0
Thủ tướng Phạm Minh Chính chủ trì Lễ đón chính thức Thủ tướng Trung Quốc Lý Cường,0,0,0,0,0
Hội Cựu chiến binh và Hội Cựu công an nhân dân quận 8 hợp tác bảo vệ an ninh trật tự trên địa bàn,0,0,0,0,0
Tổng Bí thư Chủ tịch nước Tô Lâm tiếp Thủ tướng Trung Quốc Lý Cường,0,1,0,0,1
Thủ tướng Quốc vụ viện nước Cộng hòa Nhân dân Trung Hoa Lý Cường bắt đầu thăm chính thức Việt Nam,0,0,0,0,0
ASEAN khẳng định vị thế trung tâm trong cấu trúc Ấn Độ Dương - Thái Bình Dương,0,0,0,0,0
Thủ tướng Phạm Minh Chính kết thúc tốt đẹp chuyến công tác tham dự Hội nghị Cấp cao ASEAN tại Lào,0,0,0,0,0
Thường trực Ban Bí thư Lương Cường hội kiến Tổng Bí thư Chủ tịch nước Trung Quốc Tập Cận Bình,0,0,0,0,0
Cán bộ đảng viên tích cực nêu gương trong học và làm theo Bác,0,0,0,0,0
Giao lưu các gương điển hình tiêu biểu trong học tập và làm theo Bác Hồ,0,1,0,0,0
Nỗ lực toàn diện để hoàn thành các chỉ tiêu tạo động lực mới và khí thế trước Đại hội Đảng bộ quận 6,0,0,0,0,0
Bộ Chính trị thi hành kỷ luật nhiều tổ chức đảng và cá nhân liên quan,0,0,0,0,0
Quan tâm hơn nữa công tác quy hoạch bố trí cán bộ nữ,0,0,0,0,0
Sớm hoàn thành các dự án công trình trọng điểm ở huyện Hóc Môn,0,0,0,0,0
Tọa đàm Giải pháp thu hồi tài sản tham nhũng trên địa bàn TPHCM,0,0,0,0,0
Kết nối hợp tác vì thịnh vượng của ASEAN,0,0,0,0,0
Đẩy mạnh giải ngân vốn đầu tư công những tháng cuối năm,0,0,0,0,0
Chuẩn bị Đại hội Đảng bộ Lực lượng TNXP nhiệm kỳ 2025-2030 đạt kết quả tốt nhất,0,0,0,0,0
Huyện Củ Chi giải ngân vốn đầu tư công đạt 61% trong 9 tháng năm 2024,0,0,0,0,0
Mít tinh trọng thể kỷ niệm 70 năm Ngày Giải phóng Thủ đô,0,0,0,0,0
Thi đua Dân vận khéo gắn với chăm lo đời sống vật chất tinh thần người dân,0,0,0,0,0
Lãnh đạo Đảng Nhà nước vào Lăng viếng Chủ tịch Hồ Chí Minh nhân kỷ niệm 70 năm Ngày Giải phóng Thủ đô,0,0,0,0,0
TPHCM nghiêm cấm cán bộ đi nước ngoài do các doanh nghiệp tổ chức và đài thọ,0,0,0,0,0
Quận 4 có tân Chủ nhiệm Ủy ban Kiểm tra Quận ủy,0,0,0,0,0
An Giang: Cảnh cáo khiển trách nhiều tổ chức Đảng đảng viên,0,0,0,0,0
Bí thư Thành ủy TPHCM Nguyễn Văn Nên: 84 cán bộ được quy hoạch Thành ủy viên là lực lượng kế thừa,0,0,0,0,0
Làm tốt công tác chuẩn bị nhân sự Đại hội Đảng bộ quận Phú Nhuận,0,1,0,0,0
Bí thư Quận ủy quận 1 yêu cầu không làm việc theo kiểu đầu voi đuôi chuột,0,0,0,0,0
TPHCM tiếp tục quan tâm chăm lo chu đáo người có công,0,0,0,0,0
Lấy người dân làm chủ thể để triển khai các mục tiêu phục vụ,0,0,0,0,0
Chủ tịch UBND TPHCM Phan Văn Mãi đề nghị tập trung cao độ giải ngân vốn đầu tư công,0,0,0,0,0
Bộ trưởng Bộ Công an: Chuyển đổi số ngành công an phải thực chất,0,1,0,0,0
Quận 3 làm ứng dụng giúp người dân đặt lịch hẹn với lãnh đạo,0,0,0,0,0
Quận 1: Trang bị thẻ xác minh thông tin từ căn cước tại cơ sở kinh doanh có điều kiện,0,0,0,0,0
Phó Bí thư Thành ủy TPHCM Nguyễn Phước Lộc trao quyết định cán bộ tại quận 6,0,0,0,0,0
Đắk Lắk có tân Phó Bí thư Tỉnh ủy,0,0,0,0,0
Giám đốc Sở Nội vụ Gia Lai bị kỷ luật khiển trách,0,0,0,0,0
Lâm Đồng bổ nhiệm điều động nhiều cán bộ,0,0,0,0,0
Mãn nhãn màn trình diễn võ thuật bắn súng hội thi ngành công an,0,0,0,0,0
Ra mắt 362 Tổ an ninh trật tự cơ sở ở các xã - thị trấn tại huyện Hóc Môn,0,0,0,0,0
Cảnh sát biển Việt Nam và Indonesia luyện tập chung công tác cứu hộ cứu nạn,0,0,0,0,0
Những nữ ứng viên gốc Việt tranh cử ở Brussels,0,1,1,0,0
10 năm thành lập Trường Đại học Việt Nhật,0,1,0,1,1
Chập điện gây cháy nhà 3 người thoát chết ở quận 6,0,0,0,0,0
An Giang: Cháy 2 căn nhà 1 người tử vong,0,0,0,0,0
Miền Bắc sắp có mưa ô nhiễm không khí còn tiếp diễn,0,1,0,0,1
Thót tim màn xử lý tình huống giả định nhóm đối tượng tổ chức cướp ngân hàng,0,0,0,0,0
Đi bộ ngày doanh nhân gây quỹ gần 3 1 tỷ đồng,0,0,0,0,0
Gỡ vướng chính sách tạo động lực phát triển,0,1,1,1,1
Biển người theo dõi kỵ binh nhạc kèn diễu hành trên đường phố Đà Lạt,0,0,0,0,0
Nhiều quy định mới về cấp giấy chứng nhận lần đầu,0,1,0,0,0
Vào rừng sâu giải cứu sơn dương dính bẫy,0,0,0,0,0
Hơn 300 phụ nữ đi bộ góp kinh phí chăm lo trẻ mồ côi phụ nữ khó khăn,0,1,0,0,0
4 tập thể và 11 cá nhân nhận Giải thưởng Phụ nữ Việt Nam năm 2024,0,0,0,0,0
Xúc động học sinh miền núi òa khóc khi biết thầy giáo chuyển trường,0,0,0,0,0
Tân cảng Sài Gòn quyên góp 7 tỷ đồng Quỹ phụng dưỡng suốt đời Mẹ Việt Nam anh hùng thân nhân liệt sĩ và vì Trường Sa thân yêu,0,0,0,0,0
4 người dân giúp công an bắt tội phạm ở quận 1,0,0,0,0,0
TPHCM phấn đấu xóa 100% nhà tạm nhà dột nát cho hộ nghèo hộ cận nghèo,0,1,0,0,0
Hà Tĩnh: Nhếch nhác bùn than trên Quốc lộ 12C,0,0,0,0,0
Doanh nhân dâng hương tưởng niệm cố Thủ tướng Phan Văn Khải,0,0,0,0,0
Thủ tướng yêu cầu sớm đưa 5G vào thương mại tại một số thành phố lớn,0,0,0,0,0
Chính phủ phê duyệt Đề án truyền thông phòng chống tác hại của rượu bia đến năm 2030,0,0,0,0,0
Ngư dân trúng luồng tép biển gần bờ,0,0,0,0,1
Thời tiết ngày 12-10: Bắc bộ nắng hanh Nam Tây Nguyên và Nam bộ mưa lớn,0,0,0,0,0
Chương trình hợp tác TPHCM - các tỉnh vùng duyên hải Trung bộ: Khởi đầu đầy hứa hẹn,0,0,0,0,0
Siết quản lý kinh doanh phòng gym,0,1,1,1,0
Các địa phương đồng hành cùng Chính phủ hoàn thành mục tiêu giải ngân 95% vốn đầu tư công,0,0,0,0,0
Chủ tịch HĐND TPHCM Nguyễn Thị Lệ: Làm rõ trách nhiệm để xảy ra vi phạm trật tự xây dựng,0,0,0,0,0
Hơn 2.114 tỷ đồng ủng hộ đồng bào miền Bắc khắc phục hậu quả bão số 3,0,0,0,0,0
Chỗ đứng trái cây Việt,0,0,0,0,0
Tạo đột phá trong chuyển đổi số,0,1,0,0,0
Để ngành mía đường ĐBSCL thôi thoi thóp,0,1,0,0,0
Không sợ ra gió,0,0,0,1,1
Phạt nặng mới chừa,0,1,1,1,1
Thấy được là tin,0,0,1,0,1
Động lực đổi thay,0,1,1,1,1
Lòng tin hai chiều,0,1,1,1,1
Vĩnh biệt cánh chim báo hiệu vật lý hạt thế giới,0,1,1,0,0
Nguyên Giám đốc Sở TT-TT TPHCM Lê Thái Hỷ từ trần,0,0,0,0,0
TPHCM huy động nguồn vốn đầu tư các tuyến metro,0,0,0,0,0
Nhiều phiền toái từ cho thuê căn hộ chung cư ngắn ngày,0,0,0,0,0
Hà Nội là thành phố ô nhiễm không khí nhất thế giới,0,1,0,0,1
Tiếp tục di dời trường đại học bệnh viện ra khỏi trung tâm Thủ đô Hà Nội,0,0,0,0,0
Các quận trung tâm TPHCM: Hạn mức đất ở không quá 160m²/hộ gia đình cá nhân,0,0,0,0,0
Nền kinh tế Việt Nam có thể đạt giá trị 2.000 tỷ USD vào năm 2050,0,1,0,0,0
Cùng Vietjet tận hưởng đại tiệc vé bay chỉ từ 0 đồng!,0,0,0,0,0
Quảng Bình: Đường mới thảm nhựa đã nứt chằng chịt,0,0,0,0,0
Hàng không Việt Nam cần chi ít nhất 5 6 triệu USD mua tín chỉ carbon,0,0,0,0,0
Khánh Hòa: Người dân sống trong ô nhiễm dưới nút giao Ngọc Hội,0,0,0,0,0
Khi Gen Z và Alpha ưu tiên lựa chọn tiêu dùng xanh,0,0,0,0,0
Trao quyền cho thế hệ trẻ vì một tương lai an toàn trước thiên tai,0,0,0,0,0
Tìm giải pháp xử lý rác thải ở vùng biển đảo,0,0,0,0,0
Nhiều hoạt động thiết thực ở Công ty VWS trong ngày 9 và 10-10-2024,0,0,0,0,0
[Ảnh] Tổng Bí thư Chủ tịch nước Tô Lâm tiếp Thủ tướng Trung Quốc Lý Cường,0,1,0,1,1
Thủ tướng Quốc vụ viện nước Cộng hòa Nhân dân Trung Hoa Lý Cường thăm Việt Nam,0,0,0,1,0
[ Ảnh] Thủ tướng Phạm Minh Chính dự sự kiện Chào mừng Ngày Chuyển đổi số quốc gia năm 2024,0,0,0,0,0
Bộ Chính trị thi hành kỷ luật một số ban thường vụ tỉnh ủy và đảng viên,0,0,0,0,0
Phu nhân Tổng Bí thư Chủ tịch nước Tô Lâm gặp mặt Ban Chấp hành Nhóm Phụ nữ Cộng đồng ASEAN,0,0,0,0,0
Bế giảng Lớp bồi dưỡng cán bộ quy hoạch Ủy viên Trung ương khóa XIV,0,0,0,0,0
Khánh thành Sở Chỉ huy Bộ Tư lệnh 86,0,0,0,0,0
[Ảnh] Tổng Bí thư Chủ tịch nước Tô Lâm dự Lễ khai giảng năm học mới tại Học viện Nông nghiệp Việt Nam,0,0,0,0,0
Học viện Nông nghiệp Việt Nam phấn đấu là cơ sở giáo dục đại học có uy tín cao trong khu vực và thế giới,0,0,0,0,0
Quyết tâm thực hiện chuyển đổi số toàn diện sâu rộng thực chất và hiệu quả,0,0,0,0,0
Thủ tướng Trung Quốc Lý Cường thăm chính thức Việt Nam,0,0,1,1,1
Tự tin trước một thế giới đầy biến động,0,0,0,0,0
Phát huy xu thế tích cực của quan hệ Việt Nam-Trung Quốc,0,0,0,0,0
Nhân rộng thêm nhiều mô hình điển hình tiêu biểu tạo thành phong trào thi đua sôi nổi sâu rộng,0,0,0,0,0
Ban Dân vận Trung ương làm việc với Tỉnh ủy Vĩnh Phúc,0,0,0,0,0
Phó Thủ tướng Thường trực Chính phủ Nguyễn Hòa Bình: Các địa phương cần tập trung tháo gỡ khó khăn đẩy mạnh giải ngân vốn đầu tư công,0,0,0,0,0
Sôi nổi Hội thi Dân vận khéo tỉnh Hà Nam năm 2024,0,0,0,0,0
Thủ tướng Phạm Minh Chính hội kiến Thường trực Ban Bí thư Phó Chủ tịch nước Lào Bounthong Chitmany,0,0,0,0,0
Đưa quan hệ Việt Nam-Trung Quốc ngày càng thực chất hiệu quả hơn,0,0,0,0,0
Thúc đẩy chủ nghĩa đa phương chung tay xử lý các vấn đề toàn cầu cùng xây dựng tương lai phát triển tự cường bao trùm và bền vững,0,0,0,0,0
Thủ tướng Phạm Minh Chính nêu 3 đề xuất tăng cường hợp tác Cộng đồng châu Á phát thải ròng bằng 0,0,0,0,0,0
Tổng Bí thư Chủ tịch nước Tô Lâm gặp mặt Đoàn đại biểu doanh nhân tiêu biểu,0,0,0,0,0
Công bố các Nghị quyết của Ủy ban Thường vụ Quốc hội khóa XV,0,0,0,1,1
Phát động Giải Báo chí Thành phố Hồ Chí Minh về công tác phòng chống tham nhũng tiêu cực năm 2024,0,0,0,0,0
Tập trung tuyên truyền các chủ đề lớn trọng tâm tiến tới Đại hội lần thứ 14 của Đảng,0,0,0,0,0
Hội thảo khoa học 75 năm tác phẩm Dân vận của Chủ tịch Hồ Chí Minh,0,0,0,0,0
Khẳng định hiệu quả của Chiến lược Kinh tế Đông Nam Á 2040 của Australia,0,0,0,0,0
Việt Nam coi trọng và ủng hộ vai trò trung tâm của Liên hợp quốc trong quản trị toàn cầu,0,0,0,0,0
[Ảnh] Tổng Bí thư Chủ tịch nước Tô Lâm gặp mặt các doanh nhân tiêu biểu,0,1,0,1,0
Đồng Nai nâng tầm chất lượng sứ mệnh cán bộ,0,0,0,0,0
Cao Bằng: 4/18 chỉ tiêu nhiệm vụ năm 2024 khó hoàn thành theo kế hoạch,0,0,0,0,0
Nhiều đề xuất nhằm thu hồi tài sản tham nhũng,0,0,0,0,0
Ý nghĩa chuyến thăm Việt Nam lần đầu tiên của Thủ tướng Trung Quốc Lý Cường,0,0,1,1,0
Việt Nam và Trung Quốc đẩy mạnh hợp tác sâu rộng thực chất,0,0,0,0,0
Việt Nam và Indonesia phấn đấu đưa kim ngạch thương mại sớm đạt 18 tỷ USD,0,0,0,0,0
Cộng đồng doanh nghiệp Quảng Ngãi đóng góp lớn vào nguồn thu ngân sách,0,0,0,0,0
TÃI LIá»U THAM KHáº¢O,0,0,1,1,1
Đại học Giao thông vận tải Thành phố Hồ Chí Minh thành lập Viện Đường sắt tốc độ cao,0,0,0,0,0
Nhiều phần việc ấn tượng của thanh niên Cà Mau,0,0,0,0,0
Du lịch Lào Cai hồi phục sau bão số 3,0,0,0,0,0
Tăng cường đấu tranh với các thông tin quan điểm sai trái trên lĩnh vực văn học nghệ thuật,0,0,0,0,0
Khẳng định vị thế uy tín quốc tế ngày càng cao của Việt Nam,0,0,0,0,0
Chủ động tích cực đóng góp thúc đẩy ASEAN gắn kết và tự cường,0,0,0,0,0
Công an Nghệ An triệt xóa ổ nhóm cho vay lãi nặng trên cả nước với lãi suất lên đến 365%/năm,0,1,0,0,0
Bị lừa mất 400 triệu đồng khi vay tiền online,0,1,0,0,0
Hàn xì gây cháy tại quán bar Lamboghini Đà Nẵng,0,0,0,0,0
Bộ đội Biên phòng Gia Lai triệt phá đường dây mua bán ma túy,0,0,0,0,0
Kiên Giang: Khởi tố Viện trưởng Viện Kiểm sát nhân dân huyện An Biên,0,1,0,0,1
Triệt xóa đường dây ma túy Hà Nội-Thanh Hóa,0,0,0,0,0
Sơn La: Bắt 3 đối tượng thu giữ 6 bánh heroin,0,0,0,0,0
Khởi tố bắt tạm giam một phụ nữ lừa đảo chiếm đoạt hơn 5 tỷ đồng,0,0,0,0,0
Triệu tập nhiều trường hợp thông tin sai sự thật về Đại hội khỏe Vì an ninh Tổ quốc tại Đà Lạt,0,1,0,0,0
Cảnh giác với những cuộc điện thoại từ nhân viên giao hàng giả mạo,0,0,0,0,0
Truy tố đối tượng giả điên để trốn tránh công tác điều tra của cơ quan chức năng,0,1,0,0,0
Công an tỉnh Bạc Liêu khởi tố nhóm đối tượng mua bán người dưới 16 tuổi ra nước ngoài,0,0,0,0,0
Lâm Đồng xử phạt trường hợp đăng tin sai sự thật trên mạng xã hội,0,0,0,0,0
Bắt tạm giam 5 đối tượng có hành vi Bắt giữ người trái pháp luật tại cơ sở massage Hoa Kiều,0,0,0,0,0
Liên tục phát hiện trường hợp mạo danh cán bộ y tế tại Lâm Đồng,0,0,0,0,0
Sơn La khởi tố giám đốc làm giả con dấu tài liệu của cơ quan tổ chức,0,0,0,1,0
Một cán bộ ngân hàng ở huyện Gò Công Tây gây tai nạn chết người,0,0,0,0,0
Liên tiếp xuất hiện văn bản giả mạo Sở Y tế tỉnh Đắk Lắk để lừa đảo chiếm đoạt tài sản,0,1,0,1,0
Bạc Liêu trả lời nhiều vấn đề nóng được quan tâm,0,1,0,0,0
Tây Ninh khen thưởng ban chuyên án bắt giữ 30kg ma túy,0,0,0,0,0
Triệt phá ổ nhóm tổ chức đánh bạc qua livestream,0,1,0,0,0
Nữ sinh dùng dao tấn công làm bạn trọng thương,0,0,0,0,0
Quảng Nam khởi tố vụ án hình sự xâm nhập trái phép vào mạng máy tính,0,0,0,0,0
Quảng Ninh khởi tố 7 bị can thuộc Trung tâm quan trắc tài nguyên và môi trường,0,0,0,0,0
TP Hồ Chí Minh xử lý hàng giả hàng không rõ nguồn gốc rao bán trên mạng xã hội,0,0,0,0,0
Xây dựng hệ thống pháp luật đồng bộ thống nhất ổn định,0,0,0,0,0
Tuyên phạt 15 bị cáo trong vụ án đưa và nhận hối lộ tại Trung tâm Đăng kiểm 60-04D,0,0,0,0,0
Biểu dương vụ bắt 3 bánh heroin và 1.800 viên hồng phiến,0,0,0,0,0
Bắt đối tượng vận chuyển 4 bánh heroin tại Vĩnh Phúc,0,1,0,0,0
Tăng cường phối hợp thi hành án dân sự,0,0,0,0,0
Bắt giam Tổng Giám đốc Công ty cổ phần đầu tư AVS Đắk Lắk,0,0,0,0,0
Bắt giữ 3 đối tượng chế tạo và mua bán súng tự chế,0,1,0,0,0
Xử phạt vi phạm hành chính trong lĩnh vực đất đai,0,0,0,0,0
Công an Kiên Giang bắt đối tượng giết người cướp tài sản ở tỉnh Bến Tre chạy sang,0,0,0,0,0
Yên Bái truy bắt hai đối tượng chém trưởng công an xã,0,0,0,0,0
Khởi tố bố ruột và người tình hành hạ bé trai 6 tuổi,0,0,0,0,0
Xóa đường dây làm giả giấy tờ quy mô lớn tại Bình Dương,0,0,0,0,0
Cần cơ chế đặc thù xử lý tài sản đại án?,0,1,0,1,1
Mạnh tay xử lý dứt điểm xe ôm ma,0,1,0,0,0
Cách tính tiền sử dụng đất khi chuyển mục đích,0,0,0,0,0
Giải mã đầu lân: Lương y làm... đầu lân,0,0,1,0,1
An Giang: Cháy nhà 1 người tử vong,0,0,0,0,0
Cháy nhà dân ở Q.6 trong đêm khuya cả khu dân cư nháo nhào,0,0,0,0,0
Độc lạ vùng giáp ranh Bình Dương - Đồng Nai: Nơi nước sông có 2 màu khác biệt,0,0,0,0,0
Nghiên cứu phát triển nền nông nghiệp thông minh tăng sức cạnh tranh cho nông sản Việt,0,0,0,0,0
Vẫn còn nhiều vướng mắc trong đấu thầu thuốc thiết bị y tế,0,0,0,0,0
Đưa quan hệ hai Đảng hai nước Việt - Trung ngày càng phát triển,0,0,0,0,0
Xây dựng doanh nghiệp công nghệ số VN cạnh tranh toàn cầu,0,0,0,0,0
Sống phập phồng dưới chân núi sạt lở,0,0,0,0,0
Đi làm ngoại ngữ giỏi có phải là tất cả?,0,0,0,0,0
Xóm nghề đồng hương tại TP.HCM: Xóm vé số xứ Nẫu giữa trung tâm Q.1 phồn hoa,0,1,1,1,0
Việt Nam và Trung Quốc cần đoàn kết hợp tác chặt chẽ để cùng nhau phát triển,0,0,0,0,0
Ngăn vụ nhảy cầu Thuận Phước,0,0,0,0,0
Tổng Bí thư Chủ tịch nước Tô Lâm hội kiến Thủ tướng Trung Quốc Lý Cường,0,0,0,0,0
Triệu tập 5 người đăng tin xuyên tạc sai sự thật về đoàn mô tô,0,0,0,0,0
Đề nghị truy tố nhân viên tham ô 600 triệu đồng của công ty dược,0,0,0,0,0
Thủ tướng Trung Quốc Lý Cường bắt đầu chuyến thăm chính thức Việt Nam,0,0,0,0,0
Tây Ninh: Bắt giữ 2 người bị truy nã khi đang làm thủ tục xuất nhập cảnh,0,0,0,0,0
Quảng Bình: Nổ mìn phá khối đá trăm tấn trên quả núi bị nứt ở Phong Nha,0,0,0,0,0
Điều tra vụ xuyên tạc về đoàn mô tô cảnh sát so với vụ Ngọc Trinh,0,0,0,0,0
Đậu sát hạch vẫn phải thuê tài xế vì bị chậm cấp giấy phép lái xe,0,0,0,0,0
Xóm nghề đồng hương tại TP.HCM: Gánh hàng rong ở xóm 77,0,0,1,1,0
Bị tai nạn trên đường đi làm được hưởng chế độ gì theo luật mới?,0,0,0,0,0
Ngoài giấy phép lái xe bắt buộc phải mang theo giấy tờ gì theo luật mới?,0,0,0,0,0
Thủ tục ly hôn đơn phương khi đi làm ăn xa,0,0,0,0,0
Gian nan ở trọ: Chủ trọ sẻ chia với người thuê,0,0,0,0,0
Tổng thư ký Liên Hiệp Quốc gọi Việt Nam là ngôi sao ASEAN,0,0,0,0,0
Ngoại trưởng Blinken: Mỹ sẽ tiếp tục hợp tác hỗ trợ ASEAN,0,0,0,0,0
Kỷ luật khiển trách Giám đốc Sở Nội vụ tỉnh Gia Lai,0,1,0,0,0
Tổng Bí thư Chủ tịch nước Tô Lâm: Tăng sức mạnh cạnh tranh cho nông sản Việt,0,0,0,0,0
Thủ tướng: Chúng ta đi sau về chuyển đổi số phải bắt kịp tiến cùng vượt lên,0,0,0,0,0
Thủ tướng và thông điệp tầm nhìn mới động lực mới cho ASEAN,0,0,0,0,0
Thường trực Ban Bí thư Lương Cường hội kiến Tổng Bí thư Chủ tịch nước Tập Cận Bình,0,0,0,0,0
Cam kết từ các đối tác lớn với Việt Nam,0,0,0,0,0
Doanh nhân trong kỷ nguyên mới của dân tộc,0,0,0,0,0
Doanh nhân sẽ đóng vai trò quan trọng trong kỷ nguyên vươn mình của dân tộc,0,0,0,0,0
Liên Hiệp Quốc muốn đẩy mạnh hợp tác với ASEAN,0,0,0,0,0
TP.HCM điều động ông Nguyễn Anh Thi đến Viện Nghiên cứu phát triển,0,0,0,0,0
Đại tá Nguyễn Thanh Liêm làm Giám đốc Công an tỉnh Quảng Bình,0,1,0,0,0
Thủ tướng đề nghị Nhật cung cấp ODA làm đường sắt tốc độ cao,0,0,0,0,0
Bà Huỳnh Thị Chiến Hòa giữ chức Phó bí thư Tỉnh ủy Đắk Lắk,0,0,0,0,0
Chánh thanh tra TP.HCM đề xuất hình sự hóa hành vi làm giàu bất chính,0,1,0,0,0
Bộ trưởng Ngoại giao Nga: Việt Nam là đối tác ưu tiên trong khu vực,0,0,0,0,0
Ấn Độ đặt ASEAN ở vị trí trung tâm trong chính sách hướng Đông,0,0,0,0,0
Chủ tịch EU: Sẽ xem xét gỡ thẻ vàng IUU cho Việt Nam,0,0,0,0,0
ASEAN+ mở ra các chân trời hợp tác mới,0,0,0,0,0
Xây dựng thủ đô góp phần đưa đất nước tiến vào kỷ nguyên mới,0,0,0,0,0
Tân Thủ tướng Nhật Bản lần đầu công du tham dự hội nghị ASEAN,0,0,0,0,0
2 vợ chồng bị hành hung tại nhà nghi do làm thơ đăng mạng xã hội,0,0,0,0,0
Cháy nhà ở phía sau Miếu Bà Chúa Xứ 1 người đàn ông tử vong,0,0,0,0,0
Cháy nhà 1 trệt 3 lầu ở TP.HCM nhiều người kịp chạy thoát,0,0,0,0,0
Diễn tập phương án khống chế nhóm cướp ngân hàng giải cứu 12 con tin,0,0,0,0,0
Nga: Trạm xăng phát nổ kinh hoàng khiến nhiều người thương vong,0,0,0,0,0
Chập điện gây cháy nhà 3 người thoát chết ở quận 6,0,0,0,0,0
An Giang: Cháy 2 căn nhà 1 người tử vong,0,0,0,0,0
Diễn tập phương án xử lý tình huống đối tượng cướp tài sản ngân hàng,0,0,0,0,0
An Giang: Làm rõ nguyên nhân vụ cháy 2 căn nhà cạnh miếu Bà Chúa Xứ núi Sam,0,0,0,0,0
Cháy 2 nhà sau miếu Bà Chúa Xứ ở An Giang khiến một người tử vong,0,0,0,0,0
Nổ trạm xăng tại Cộng hòa Chechnya thuộc Nga khiến 4 người thiệt mạng,0,0,0,0,0
Cháy nhà ở An Giang một người tử vong,0,0,0,0,0
An Giang: Cháy nhà một người tử vong,0,0,0,0,0
CLIP: Cháy lớn gần Miếu Bà Chúa Xứ núi Sam khiến 1 người chết,0,0,0,0,0
Cháy 2 căn nhà cạnh miếu Bà Chúa Xứ một người tử vong,0,0,0,0,0
An Giang: Cháy 2 căn nhà sau miếu Bà Chúa Xứ 1 người tử vong,0,0,0,0,0
Cháy nhà ở An Giang 1 người tử vong,0,0,0,0,0
Điều tra vụ cháy nhà phía sau miếu Bà Chúa Xứ ở An Giang một người chết,0,0,0,0,0
Thót tim màn xử lý tình huống giả định nhóm đối tượng tổ chức cướp ngân hàng,0,0,0,0,0
Cảnh sát giao thông Tây Ninh bắt đối tượng vận chuyển thuốc lá nhập lậu,0,0,0,0,0
9 tháng năm 2024 nhiều loại tội phạm được kiềm chế kéo giảm,0,0,0,0,0
Cháy 2 căn nhà khiến 1 người tử vong,0,0,0,0,0
An Giang: Gần 50 cán bộ chiến sĩ tham gia chữa cháy,0,0,0,0,0
Thu hồi tiêu hủy Sữa rửa mặt Cleanser do không đạt tiêu chuẩn chất lượng,0,0,0,0,0
Bắc Giang: Tiêu hủy gần 116 nghìn sản phẩm giả nhãn hiệu lớn,0,0,0,0,0
An Giang: Cháy hai căn nhà trong đêm khiến một người tử vong,0,1,0,0,0
Công an Bình Thuận diễn tập phương án xử lý tình huống cướp ngân hàng,0,0,0,0,0
Cháy nhà trong hẻm ở phường Núi Sam làm 1 người chết,0,0,0,0,0
Diễn tập phương án xử lý tình huống đối tượng sử dụng vũ khí nóng cướp ngân hàng,0,0,0,0,0
Tổng cục Quản lý thị trường vạch chiêu ngụy trang giấu hàng giả,0,0,0,0,0
Những chiến công thầm lặng của Đại úy Phạm Tuấn Anh,0,1,0,0,0
Tìm thấy thi thể ngư dân bị rơi xuống biển Bình Thuận mất tích,0,0,0,0,0
Phát hiện 1.450 bao thuốc lá điếu nhập lậu,0,0,0,0,0
Khoảnh khắc trạm xăng ở Nga nổ như bom làm 4 người thiệt mạng,0,0,0,0,0
Người dân hoảng loạn bỏ chạy khi trâu điên phá tan hoang đường phố,0,1,0,0,1
Công an xã sáng tạo đảm bảo ANTT phòng cháy chữa cháy,0,1,0,0,0
Nỗ lực vì sự yên bình trên quê hương Gò Nổi,0,0,0,0,0
Bắc Giang tiêu hủy hàng hóa vi phạm trị giá hơn 1 6 tỷ đồng,0,1,0,0,0
Khoảnh khắc vụ nổ làm rung chuyển trạm xăng ở Chechnya Nga,0,0,0,0,0
Chủ tịch Hà Nội tặng bằng khen 3 cá nhân thuộc Công an Thủ đô,0,0,0,0,0
Học sinh trải nghiệm phòng cháy chữa cháy cứu nạn cứu hộ,0,1,0,0,0
Bà trùm Oanh hà 34 cộng sự và những chuyến hàng tổng trị giá 1.400 tỷ đồng,0,0,0,0,0
Công an Hà Quảng hướng tới mục tiêu xây dựng cộng đồng sạch ma túy,0,0,0,0,0
Video vụ nổ kinh hoàng tại trạm xăng ở Chechnya Nga,0,1,0,1,1
Cảnh báo nguy cơ bùng phát buôn lậu thuốc lá vào cuối năm,0,0,0,0,0
Nam Phi bắt giữ cocaine trị giá hơn 1 4 triệu USD tại sân bay quốc tế,0,0,0,0,0
Bất chấp nguy hiểm nhiều người vẫn thản nhiên check-in tại phố cà phê đường tàu,0,0,0,0,1
Quyết liệt đấu tranh phòng ngừa tội phạm xâm phạm trật tự an toàn xã hội,0,0,0,0,0
Nhân vật được bà trùm Oanh Hà trả công hơn 15 tỷ đồng để vận chuyển ma túy,0,0,0,0,0
Bắt quả tang 2 đối tượng tổ chức sử dụng ma túy trong chòi rẫy,0,0,0,0,0
Công an TP. Thái Nguyên: Tiêu hủy trên 1 3 tấn lá cây thuốc lá,0,0,0,0,0
